education,balance,day,month,pdays,previous,y,unemployed,unknown_employment,single,Default,Housing,Loan,Called,days_since_contacted,months_last_contacted,box_cox_duration,Contact_campaign,Previous_outcome_1,Previous_outcome_2,Age
2,0,5,5,0,0,0,0,0,0,0,1,1,1,26,7,2.731295679,1,0,1,0
2,0,5,5,0,0,0,0,0,1,1,0,0,1,26,7,3.317761862,1,0,1,0
2,0,5,5,0,0,0,0,0,1,0,1,0,1,26,7,2.92197113,1,0,1,1
2,0,5,5,0,0,0,0,0,1,0,1,0,1,26,7,2.701920077,1,0,1,0
2,0,5,5,0,0,0,0,0,1,0,1,0,1,26,7,2.622311847,1,0,1,0
2,0,5,5,0,0,0,0,0,1,0,1,0,1,26,7,2.834589786,1,0,1,0
1,1,5,5,0,0,0,0,0,0,0,1,0,1,26,7,3.179630632,1,0,1,0
3,0,5,5,0,0,0,0,0,0,0,1,0,1,26,7,2.080716549,1,0,1,1
2,0,5,5,0,0,0,0,0,0,0,1,0,1,26,7,2.48624957,1,0,1,0
1,0,5,5,0,0,0,0,0,0,0,1,0,1,26,7,3.685545546,1,0,1,0
3,0,5,5,0,0,0,0,0,0,0,1,0,1,26,7,3.348547155,1,0,1,0
3,0,5,5,0,0,0,0,0,0,0,1,0,1,26,7,2.806143329,1,0,1,0
3,0,5,5,0,0,0,0,0,1,0,1,0,1,26,7,2.574042354,1,0,1,0
2,0,5,5,0,0,0,0,0,0,0,1,0,1,26,7,3.814892216,1,0,1,0
2,0,5,5,0,0,0,0,0,0,0,1,0,1,26,7,2.87960579,1,0,1,1
2,0,5,5,0,0,0,0,0,0,0,1,0,1,26,7,2.87082634,1,0,1,1
2,0,5,5,0,0,0,0,0,1,0,1,0,1,26,7,2.908122302,1,0,1,1
2,0,5,5,0,0,0,0,0,1,0,1,0,1,26,7,3.321056568,1,0,1,0
3,0,5,5,0,0,0,0,0,1,0,1,0,1,26,7,3.307798433,1,0,1,1
2,0,5,5,0,0,0,0,0,0,0,1,0,1,26,7,2.930156052,1,0,1,0
3,0,5,5,0,0,0,0,0,1,0,1,0,1,26,7,2.501757527,1,0,1,0
3,0,5,5,0,0,0,0,0,0,0,1,0,1,26,7,3.227108809,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.57858214,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.448479851,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,1,1,25,7,3.27889751,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.855950791,1,0,1,0
3,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.75252592,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.521854548,1,0,1,1
3,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,3.141552236,1,0,1,0
3,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.93556228,1,0,1,1
2,0,6,5,0,0,0,1,0,1,0,1,0,1,25,7,2.220643035,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.215967776,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,1,1,25,7,2.87082634,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,0,0,1,25,7,3.654681368,1,0,1,1
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,3.099368441,1,0,1,1
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.420001407,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,0,0,1,25,7,2.837680949,1,0,1,1
1,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.979981531,1,0,1,0
3,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.107989906,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.972333915,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.659318337,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,1,1,25,7,3.165814209,1,0,1,0
2,1,6,5,0,0,0,0,0,0,0,0,0,1,25,7,3.040847703,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.317761862,1,0,1,1
2,1,6,5,0,0,0,0,0,0,0,1,1,1,25,7,2.431553251,1,0,1,0
2,0,6,5,0,0,0,1,0,0,0,1,0,1,25,7,3.467109398,1,0,1,1
3,0,6,5,0,0,1,0,0,0,0,1,1,1,25,7,4.129605841,1,0,1,0
2,0,6,5,0,0,1,1,0,1,0,1,0,1,25,7,4.004676552,1,0,1,0
3,1,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.72042811,1,0,1,1
3,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.57858214,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.777332958,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,1,1,25,7,2.667268608,1,0,1,1
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.969767129,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,0,0,1,25,7,2.377730992,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,0,1,1,25,7,2.882508624,1,0,1,1
1,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.731295679,1,0,1,0
1,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.622311847,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,1,1,25,7,3.353305887,1,0,1,0
3,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.121747461,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.738445765,1,0,1,0
3,0,6,5,0,0,0,0,0,0,0,0,0,1,25,7,3.181584924,1,0,1,0
3,0,6,5,0,0,0,1,0,0,0,0,0,1,25,7,3.302771361,1,0,1,0
1,1,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.99504539,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.441830083,1,0,1,1
2,1,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.038504982,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.959410235,1,0,1,1
1,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.677926219,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,3.565204916,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.8252345,1,0,1,0
3,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.786518023,1,0,1,1
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.459509486,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,0,0,1,25,7,3.472628104,1,0,1,0
2,0,6,5,0,0,0,1,0,0,0,1,0,1,25,7,3.004922094,1,0,1,0
1,0,6,5,0,0,0,0,0,1,0,1,1,1,25,7,2.843823174,1,0,1,0
2,0,6,5,0,0,0,0,0,0,1,1,0,1,25,7,3.621576049,1,0,1,1
3,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,3.460161227,1,0,1,0
3,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.596428703,1,0,1,1
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,3.212219552,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.954176939,1,0,1,0
3,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.840758702,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.873764756,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.077384885,1,0,1,0
1,1,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.377730992,1,0,1,0
3,1,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.442889656,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.87082634,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.752447174,1,0,1,0
3,1,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.773395151,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.045511602,1,0,1,0
1,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.600814587,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.87960579,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.724069927,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,0,0,1,25,7,2.99504539,1,0,1,0
3,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.828366697,1,0,1,1
2,0,6,5,0,0,0,0,0,1,0,0,0,1,25,7,2.873764756,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.72042811,1,0,1,1
1,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.007371096,1,0,1,0
3,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.569470314,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.147688127,1,0,1,1
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,3.081831992,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.68673979,1,0,1,1
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.671208461,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.701920077,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.234451567,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,0,0,1,25,7,2.39621299,1,0,1,0
3,0,6,5,0,0,0,0,0,0,0,1,1,1,25,7,3.394965055,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,1,1,25,7,2.756001343,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,1,1,25,7,3.329236609,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,1,1,25,7,2.79312122,1,0,1,0
2,0,6,5,0,0,1,0,0,0,0,1,0,1,25,7,3.603966255,1,0,1,1
2,0,6,5,0,0,0,0,0,1,1,0,0,1,25,7,3,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.705662363,1,0,1,1
2,0,6,5,0,0,0,0,0,1,0,0,0,1,25,7,2.569470314,1,0,1,0
1,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.045511602,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.622311847,1,0,1,0
1,0,6,5,0,0,0,1,0,0,0,1,0,1,25,7,2.212356822,1,0,1,0
1,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.663305339,1,0,1,1
2,1,6,5,0,0,0,1,0,1,0,0,1,1,25,7,2.896850171,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.843823174,1,0,1,1
1,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.683375023,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.83148508,1,0,1,0
3,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.766323734,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,1.933182045,1,0,1,0
1,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,3.705914839,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.496630932,1,0,1,0
2,0,6,5,0,0,1,0,0,0,0,0,0,1,25,7,4.414755055,1,0,1,1
1,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.092838815,1,0,1,0
3,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.175707571,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.414141771,1,0,1,1
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,3.149722833,1,0,1,1
2,1,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.840758702,1,0,1,0
1,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.159830012,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.705662363,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,1,1,25,7,2.896850171,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,0,0,1,25,7,2.846874493,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,1.974350486,1,0,1,1
1,0,6,5,0,0,0,0,0,1,0,0,0,1,25,7,3.426008213,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,1,1,25,7,3.390436406,1,0,1,0
3,0,6,5,0,0,0,0,0,1,0,1,1,1,25,7,3.050147105,1,0,1,0
1,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.103691148,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.812564777,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.927437906,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.202771684,1,0,1,1
3,1,6,5,0,0,0,1,0,0,0,0,0,1,25,7,3.081831992,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.849912786,1,0,1,1
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.806143329,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.956798218,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.855950791,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.564865499,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.773120681,1,0,1,1
1,0,6,5,0,0,0,0,0,0,0,1,1,1,25,7,2.749032856,1,0,1,0
3,0,6,5,0,0,0,0,0,1,0,1,1,1,25,7,3.270200047,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.225262636,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.179630632,1,0,1,0
1,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.974891866,1,0,1,0
2,0,6,5,0,0,0,1,0,1,0,1,0,1,25,7,3.50767142,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.734880069,1,0,1,0
2,0,6,5,0,0,0,1,0,0,1,0,0,1,25,7,2.402248868,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.972333915,1,0,1,1
2,1,6,5,0,0,0,1,0,0,0,1,0,1,25,7,2.596428703,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.855950791,1,0,1,1
2,0,6,5,0,0,1,1,0,1,0,1,0,1,25,7,3.913528819,1,0,1,0
1,0,6,5,0,0,0,0,0,0,0,1,1,1,25,7,2.987551438,1,0,1,0
2,1,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.414141771,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,1,1,25,7,2.87960579,1,0,1,0
1,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.916463134,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,1,1,25,7,2.605171085,1,0,1,1
3,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.671208461,1,0,1,1
3,0,6,5,0,0,0,0,0,0,0,0,0,1,25,7,2.749032856,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.639015822,1,0,1,0
3,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.916463134,1,0,1,1
1,0,6,5,0,0,0,1,0,0,0,1,0,1,25,7,3.057047961,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.264936822,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.103691148,1,0,1,1
3,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.943597699,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,1,1,25,7,3.149722833,1,0,1,1
1,0,6,5,0,0,0,0,0,0,0,0,0,1,25,7,2.75252592,1,0,1,0
1,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.599211665,1,0,1,1
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.87960579,1,0,1,0
3,1,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.705662363,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.009812147,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.822088352,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.358655818,1,0,1,0
1,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.047832879,1,0,1,0
1,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.39621299,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.340555305,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.766323734,1,0,1,0
1,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.643126458,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.724069927,1,0,1,1
2,0,6,5,0,0,0,1,0,1,0,1,0,1,25,7,2.121747461,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.858950746,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.017088168,1,0,1,0
3,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.709384058,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.340555305,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,1,1,25,7,2.609498635,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.57858214,1,0,1,1
3,0,6,5,0,0,0,1,0,1,0,1,0,1,25,7,3.105843502,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.618068602,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.647211681,1,0,1,1
1,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.762900056,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.72042811,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.038504982,1,0,1,0
2,1,6,5,0,0,0,0,0,0,0,0,0,1,25,7,1.918645192,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.734880069,1,0,1,1
2,0,6,5,0,0,0,0,0,0,1,1,0,1,25,7,3.353305887,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.822088352,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,1,1,25,7,2.496630932,1,0,1,0
1,1,6,5,0,0,0,0,0,0,0,1,1,1,25,7,3.285789631,1,0,1,0
2,0,6,5,0,0,0,1,0,0,0,1,0,1,25,7,1.872171231,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,0,0,1,25,7,2.87082634,1,0,1,1
2,1,6,5,0,0,1,0,0,1,0,1,0,1,25,7,4.193609575,1,0,1,1
2,1,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.358037758,1,0,1,0
1,0,6,5,0,0,0,0,0,1,1,1,1,1,25,7,2.852938178,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,0,0,1,25,7,2.822088352,1,0,1,0
2,0,6,5,0,0,0,1,0,0,0,1,1,1,25,7,2.822088352,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,0,0,1,25,7,2.332221626,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.536517482,1,0,1,0
1,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.054754599,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.498374167,1,0,1,0
1,0,6,5,0,0,0,0,0,1,0,1,1,1,25,7,2.491461879,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.741992987,1,0,1,0
1,1,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.766323734,1,0,1,0
3,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.230788532,1,0,1,0
1,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.377730992,1,0,1,1
1,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.738445765,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.149722833,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.297713494,1,0,1,1
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,3.261409059,1,0,1,1
1,0,6,5,0,0,0,0,0,0,0,1,1,1,25,7,2.569470314,1,0,1,1
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,3.21033886,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.39621299,1,0,1,1
1,1,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.68673979,1,0,1,0
2,0,6,5,0,0,0,1,0,0,0,0,1,1,25,7,3.159818306,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,3.045511602,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,0,0,1,25,7,2.806143329,1,0,1,1
2,0,6,5,0,0,0,0,0,0,1,1,0,1,25,7,2.679019145,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,0,0,1,25,7,3.501040614,1,0,1,1
3,0,6,5,0,0,0,0,0,0,0,0,0,1,25,7,2.667268608,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.047672511,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,4.529232127,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.938250529,1,0,1,1
1,0,6,5,0,0,0,0,0,0,0,1,1,1,25,7,3.325974245,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,1,1,25,7,2.609498635,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,1,1,25,7,2.910913212,1,0,1,0
1,0,6,5,0,0,0,0,0,0,0,1,1,1,25,7,2.908122302,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.864913156,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,1,1,25,7,2.701920077,1,0,1,1
3,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.30453162,1,0,1,1
3,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,3.206564201,1,0,1,0
1,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.097198013,1,0,1,0
2,1,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.969767129,1,0,1,0
3,1,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.081831992,1,0,1,0
3,0,6,5,0,0,0,0,0,1,0,1,1,1,25,7,3.296020622,1,0,1,1
1,1,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.75252592,1,0,1,0
1,1,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.705662363,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,0,0,1,25,7,2.694372696,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,1,1,25,7,2.442889656,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.713085417,1,0,1,0
1,0,6,5,0,0,0,1,0,0,0,1,0,1,25,7,3.105843502,1,0,1,0
2,0,6,5,0,0,1,0,0,0,0,1,0,1,25,7,3.710146554,1,0,1,1
3,1,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.79312122,1,0,1,1
2,0,6,5,0,0,0,1,0,0,0,1,0,1,25,7,3.809209631,1,0,1,1
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,3.282350807,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,1,1,25,7,2.244786134,1,0,1,1
3,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.99504539,1,0,1,1
1,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.967191438,1,0,1,0
3,0,6,5,0,0,0,0,0,0,0,0,0,1,25,7,3.045511602,1,0,1,1
3,0,6,5,0,0,0,0,0,0,0,1,1,1,25,7,3.301088848,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,0,0,1,25,7,2.888279458,1,0,1,0
1,0,6,5,0,0,0,0,0,1,1,1,0,1,25,7,2.705662363,1,0,1,0
2,0,6,5,0,0,0,1,0,1,0,1,0,1,25,7,3.021900136,1,0,1,1
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.979981531,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,1,1,25,7,2.979981531,1,0,1,1
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,3.185479164,1,0,1,0
1,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.587566964,1,0,1,1
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,3.007371096,1,0,1,1
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,3.114393785,1,0,1,0
2,0,6,5,0,0,0,1,0,0,0,1,0,1,25,7,2.058924136,1,0,1,0
3,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.65530728,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,1,1,25,7,3.506349267,1,0,1,1
2,0,6,5,0,0,0,1,0,1,0,1,0,1,25,7,2.809361392,1,0,1,1
3,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.498374167,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,1,1,25,7,1.961009057,1,0,1,0
2,0,6,5,0,0,0,1,0,1,0,1,0,1,25,7,3.151752295,1,0,1,1
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.916463134,1,0,1,1
3,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,3.153776544,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.334106308,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,3.301088848,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.858950746,1,0,1,1
1,0,6,5,0,0,0,0,0,0,0,1,1,1,25,7,2.701920077,1,0,1,0
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.185479164,1,0,1,1
3,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.956798218,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.475374353,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,3.301088848,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.689871315,1,0,1,1
2,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.151752295,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.639015822,1,0,1,1
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,3.173738749,1,0,1,0
1,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,2.891147666,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,2.470344749,1,0,1,0
1,0,6,5,0,0,0,0,0,0,0,1,0,1,25,7,3.74738995,1,0,1,0
2,0,6,5,0,0,0,0,0,1,0,1,0,1,25,7,3.07066564,1,0,1,1
